NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
ABBE H;AA584449S1775841;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Ernst K. Abbe;Andersson / Whitaker 1982;Adopted by IAU;Not named;Not named;Not named;physicist;Germany;German;19;19 th century;Eisenach;1840;Iena;1905;Director of Iena observatory. Author of a classical theory of microscopes in 1877 and of sinuses relations. Associated with Carl Zeiss. Conceiver of a refractometer and of the first apochromatic objectives and of orthoscopic eyepieces.;177.584133;177.584133;177 ° 35 '  East;-58.444934;58 ° 27 '  South;Farside;South-East;Not defined;25.1268;25.1268;12.5;2755;0.109629924393156;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
ABBE K;AA598158S1768578;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Ernst K. Abbe;Andersson / Whitaker 1982;Adopted by IAU;Not named;Not named;Not named;physicist;Germany;German;19;19 th century;Eisenach;1840;Iena;1905;Director of Iena observatory. Author of a classical theory of microscopes in 1877 and of sinuses relations. Associated with Carl Zeiss. Conceiver of a refractometer and of the first apochromatic objectives and of orthoscopic eyepieces.;176.857881;176.857881;176 ° 51 '  East;-59.815856;59 ° 49 '  South;Farside;South-East;Not defined;26.1044;26.1044;13;2786;0.106743295019157;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
ABBE M;AA617461S1752393;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Ernst K. Abbe;Andersson / Whitaker 1982;Adopted by IAU;Not named;Not named;Not named;physicist;Germany;German;19;19 th century;Eisenach;1840;Iena;1905;Director of Iena observatory. Author of a classical theory of microscopes in 1877 and of sinuses relations. Associated with Carl Zeiss. Conceiver of a refractometer and of the first apochromatic objectives and of orthoscopic eyepieces.;175.239369;175.239369;175 ° 14 '  East;-61.746193;61 ° 45 '  South;Farside;South-East;Not defined;28.6143;28.6143;14.3;2864;0.100104858441105;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
ABEL A;AA363141S857973;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;85.797305;85.797305;85 ° 48 '  East;-36.314113;36 ° 19 '  South;Librations zone;South-East;Moon South-East limb;27.8334;27.8334;13.9;2841;0.102084081925979;Not described in this VMA version;;;;;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor
ABEL B;AA367202S825954;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Nectarian (From -3.92 billions years to -3.85 billions years);PC;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;82.595424;82.595424;82 ° 36 '  East;-36.720239;36 ° 43 '  South;Librations zone;South-East;Moon South-East limb;41.5459;41.5459;20.7;3205;0.077135980746089;Not described in this VMA version;;;;;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;30;10x binoculars;50 mm refractor
ABEL C;AA361273S814093;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;81.409385;81.409385;81 ° 25 '  East;-36.12732;36 ° 8 '  South;Librations zone;South-East;Moon South-East limb;36.8427;36.8427;18.4;3091;0.083903365906623;Not described in this VMA version;;;;;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;30;10x binoculars;50 mm refractor
ABEL D;AA376716S864543;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;86.454329;86.454329;86 ° 27 '  East;-37.671636;37 ° 40 '  South;Librations zone;South-East;Moon South-East limb;27.8972;27.8972;13.9;2843;0.101899641577061;Not described in this VMA version;;;;;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;30;10x binoculars;50 mm refractor
ABEL E;AA375354S844354;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;84.435411;84.435411;84 ° 26 '  East;-37.535443;37 ° 32 '  South;Librations zone;South-East;Moon South-East limb;13.998;13.998;7;2817;0.201214285714286;Not described in this VMA version;;;;;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor
ABEL J;AA362027S798713;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;79.87135;79.87135;79 ° 52 '  East;-36.202727;36 ° 12 '  South;Nearside;South-East;Moon South-East limb;18.7579;18.7579;9.3;2523;0.134488272921109;Not described in this VMA version;;;;;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor
ABEL K;AA346915S774576;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;77.457635;77.457635;77 ° 27 '  East;-34.691545;34 ° 41 '  South;Nearside;South-East;Moon South-East limb;9.94431;9.94431;4.9;1993;0.200503018108652;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor
ABEL L;AA345525S823945;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Nectarian (From -3.92 billions years to -3.85 billions years);PC;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;82.394591;82.394591;82 ° 24 '  East;-34.552536;34 ° 33 '  South;Librations zone;South-East;Moon South-East limb;54.1297;54.1297;27;3471;0.064123406613708;Not described in this VMA version;;;;;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;30;10x binoculars;50 mm refractor
ABEL M;AA323763S835217;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Pre-Nectarian (From -4.55 billions years to -3.92 billions years);W&B09;No detail found;Niels Henrik Abel;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Mathematician;Norway;Norwegian;19;19 th century;Finnoy Island;1802;Arendal;1829;Specialist of the theory of elliptic integrals and works on the so called abelian integrals.;83.521793;83.521793;83 ° 31 '  East;-32.376317;32 ° 23 '  South;Librations zone;South-East;Moon South-East limb;91.0059;91.0059;45.5;4058;0.044588506757499;Not described in this VMA version;;;;;0;Not evaluated;2;Deux days after New Moon;1 day after Full Moon;30;10x binoculars;50 mm refractor
ABENEZRA A;AA227915S104422;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;Heracles among the Greeks. Son of Jupiter. Author of twelve remarkable works.;10.442277;10.442277;10 ° 27 '  East;-22.791538;22 ° 47 '  South;Nearside;South-East;West of Catharina crater region;22.1887;22.1887;11;2653;0.119558359621451;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;30;10x binoculars;50 mm refractor
ABENEZRA B;AA208177S100624;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;10.062467;10.062467;10 ° 4 '  East;-20.817777;20 ° 49 '  South;Nearside;South-East;West of Catharina crater region;13.7665;13.7665;6.8;2770;0.201161946259985;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA C;AA213666S110906;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;11.090606;11.090606;11 ° 5 '  East;-21.366642;21 ° 22 '  South;Nearside;South-East;West of Catharina crater region;43.6924;43.6924;21.8;3254;0.074479285877775;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;30;10x binoculars;50 mm refractor
ABENEZRA D;AA217586S96488;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;9.648878;9.648878;9 ° 39 '  East;-21.758681;21 ° 46 '  South;Nearside;South-East;West of Catharina crater region;7.25231;7.25231;3.6;1449;0.199862068965517;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA E;AA214636S94044;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;9.404443;9.404443;9 ° 24 '  East;-21.463642;21 ° 28 '  South;Nearside;South-East;West of Catharina crater region;14.1057;14.1057;7;2839;0.201204819277108;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA F;AA215800S103364;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;10.336472;10.336472;10 ° 20 '  East;-21.580042;21 ° 35 '  South;Nearside;South-East;West of Catharina crater region;6.30466;6.30466;3.1;1257;0.19952380952381;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA G;AA205326S110016;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;11.001643;11.001643;11 ° 0 '  East;-20.532654;20 ° 32 '  South;Nearside;South-East;West of Catharina crater region;4.92428;4.92428;2.4;979;0.198983739837398;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA H;AA210864S127110;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;12.71103;12.71103;12 ° 43 '  East;-21.086497;21 ° 5 '  South;Nearside;South-East;West of Catharina crater region;4.72432;4.72432;2.3;939;0.198940677966102;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;100;100 mm reflector;200 mm reflector
ABENEZRA J;AA199173S106862;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;10.686296;10.686296;10 ° 41 '  East;-19.917339;19 ° 55 '  South;Nearside;South-East;West of Catharina crater region;4.25785;4.25785;2.1;847;0.198826291079812;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA P;AA200161S98496;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Philosopher and astronomer;Spain;Spanish;12;12 th century;?;1092;?;1167;?;9.849644;9.849644;9 ° 51 '  East;-20.016179;20 ° 1 '  South;Nearside;South-East;West of Catharina crater region;39.2686;39.2686;19.6;3151;0.080239368474663;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;30;10x binoculars;50 mm refractor
ABUL WAFA A;AA13971N1168593;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;Adopted by IAU;Not named;Not named;Not named;mathematician;Iran;Iranian;10;10 th century;Buzadjan;940;Bagdad;997;Author of an arithmetrical treaty and of a precise method for sinuses calculations. ;116.859355;116.859355;116 ° 52 '  East;1.39713;1 ° 24 '  North;Farside;North-East;Not defined;14.9789;14.9789;7.4;3016;0.201335113484646;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
ABUL WAFA Q;AA1436N1158836;Satellite feature;AA;Crater;Not defined;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;Adopted by IAU;Not named;Not named;Not named;mathematician;Iran;Iranian;10;10 th century;Buzadjan;940;Bagdad;997;Author of an arithmetrical treaty and of a precise method for sinuses calculations. ;115.883659;115.883659;115 ° 53 '  East;0.143679;0 ° 9 '  North;Farside;North-East;Not defined;31.0363;31.0363;15.5;2936;0.094587628865979;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
ABULFEDA A;AA164302S107533;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10.753326;10.753326;10 ° 45 '  East;-16.430251;16 ° 26 '  South;Nearside;South-East;East of Ptolemaeus crater region;13.2578;13.2578;6.6;2667;0.201131221719457;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA B;AA145071S163704;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";16.370479;16.370479;16 ° 22 '  East;-14.507185;14 ° 30 '  South;Nearside;South-East;East of Ptolemaeus crater region;15.4917;15.4917;7.7;2381;0.153712072304713;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA BA;AA146917S167958;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";16.795852;16.795852;16 ° 48 '  East;-14.691725;14 ° 42 '  South;Nearside;South-East;East of Ptolemaeus crater region;13.9878;13.9878;6.9;2815;0.201215153681201;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA C;AA127929S108289;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10.828978;10.828978;10 ° 50 '  East;-12.792966;12 ° 48 '  South;Nearside;South-East;East of Ptolemaeus crater region;16.4257;16.4257;8.2;2424;0.147534996956786;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA D;AA132474S94612;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";9.46122;9.46122;9 ° 28 '  East;-13.247421;13 ° 15 '  South;Nearside;South-East;East of Ptolemaeus crater region;19.6813;19.6813;9.8;2559;0.130030487804878;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;30;10x binoculars;50 mm refractor
ABULFEDA E;AA167613S101361;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10.136151;10.136151;10 ° 8 '  East;-16.761312;16 ° 46 '  South;Nearside;South-East;East of Ptolemaeus crater region;5.55333;5.55333;2.7;1106;0.199279279279279;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA F;AA161861S130659;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";13.065948;13.065948;13 ° 4 '  East;-16.186155;16 ° 11 '  South;Nearside;South-East;East of Ptolemaeus crater region;17.473;17.473;8.7;2469;0.141327990841442;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA G;AA131020S89366;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";8.936694;8.936694;8 ° 56 '  East;-13.102075;13 ° 6 '  South;Nearside;South-East;East of Ptolemaeus crater region;6.30909;6.30909;3.1;1259;0.199524564183835;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA H;AA138351S95570;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";9.557078;9.557078;9 ° 33 '  East;-13.835116;13 ° 50 '  South;Nearside;South-East;East of Ptolemaeus crater region;4.22246;4.22246;2.1;839;0.198815165876777;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA J;AA154861S100326;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10.032699;10.032699;10 ° 2 '  East;-15.486168;15 ° 29 '  South;Nearside;South-East;East of Ptolemaeus crater region;4.06904;4.06904;2;808;0.198525798525799;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA K;AA149203S105799;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10.579987;10.579987;10 ° 35 '  East;-14.920317;14 ° 55 '  South;Nearside;South-East;East of Ptolemaeus crater region;9.93299;9.93299;4.9;1991;0.200503524672709;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA L;AA140868S106716;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10.671664;10.671664;10 ° 40 '  East;-14.086864;14 ° 5 '  South;Nearside;South-East;East of Ptolemaeus crater region;4.9467;4.9467;2.4;985;0.198989898989899;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA M;AA162349S120622;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";12.062296;12.062296;12 ° 4 '  East;-16.234996;16 ° 14 '  South;Nearside;South-East;East of Ptolemaeus crater region;10.0538;10.0538;5;2015;0.200497512437811;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA N;AA151440S122003;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";12.200355;12.200355;12 ° 12 '  East;-15.14401;15 ° 9 '  South;Nearside;South-East;East of Ptolemaeus crater region;13.0717;13.0717;6.5;2628;0.201071155317521;Not described in this VMA version;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA O;AA154682S111584;Satellite feature;AA;Crater;Craterlet;Meteoritic impact;Formation period not found;Formation period source not found;No detail found;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Adopted by IAU;Not named;Not named;Not named;Historian;Arabia;Arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";11.158418;11.158418;11 ° 10 '  East;-15.468208;15 ° 28 '  South;Nearside;South-East;East of Ptolemaeus crater region;6.60044;6.60044;3.3;1318;0.19969696969697;Isolated circular formation with bowl shape.;;Slightly steep slopes.;Slightly high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
