NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
ABBE H;AA584449S1775841;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Ernst K. Abbe;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Physicien;Allemagne;allemand;19;19 ème siècle;Eisenach;1840;Iéna;1905;Directeur de l'observatoire d'Iéna. Auteur de la théorie classique du microscope en 1877 et de la relation des sinus. Associé avec Carl Zeiss. Inventeur d'un réfractomètre et des premiers objectifs apochromatiques et oculaires orthoscopiques.;177.584133;177.584133;177 ° 35 '  Est;-58.444934;58 ° 27 '  Sud;Face cachée; Sud-Est;Non définie;25.1268;25.1268;12.5;2755;0.109629924393156;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ABBE K;AA598158S1768578;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Ernst K. Abbe;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Physicien;Allemagne;allemand;19;19 ème siècle;Eisenach;1840;Iéna;1905;Directeur de l'observatoire d'Iéna. Auteur de la théorie classique du microscope en 1877 et de la relation des sinus. Associé avec Carl Zeiss. Inventeur d'un réfractomètre et des premiers objectifs apochromatiques et oculaires orthoscopiques.;176.857881;176.857881;176 ° 51 '  Est;-59.815856;59 ° 49 '  Sud;Face cachée; Sud-Est;Non définie;26.1044;26.1044;13;2786;0.106743295019157;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ABBE M;AA617461S1752393;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Ernst K. Abbe;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Physicien;Allemagne;allemand;19;19 ème siècle;Eisenach;1840;Iéna;1905;Directeur de l'observatoire d'Iéna. Auteur de la théorie classique du microscope en 1877 et de la relation des sinus. Associé avec Carl Zeiss. Inventeur d'un réfractomètre et des premiers objectifs apochromatiques et oculaires orthoscopiques.;175.239369;175.239369;175 ° 14 '  Est;-61.746193;61 ° 45 '  Sud;Face cachée; Sud-Est;Non définie;28.6143;28.6143;14.3;2864;0.100104858441105;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ABEL A;AA363141S857973;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;85.797305;85.797305;85 ° 48 '  Est;-36.314113;36 ° 19 '  Sud;Zone des librations; Sud-Est;Limbe Sud-Est de la Lune;27.8334;27.8334;13.9;2841;0.102084081925979;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABEL B;AA367202S825954;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);PC;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;82.595424;82.595424;82 ° 36 '  Est;-36.720239;36 ° 43 '  Sud;Zone des librations; Sud-Est;Limbe Sud-Est de la Lune;41.5459;41.5459;20.7;3205;0.077135980746089;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABEL C;AA361273S814093;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;81.409385;81.409385;81 ° 25 '  Est;-36.12732;36 ° 8 '  Sud;Zone des librations; Sud-Est;Limbe Sud-Est de la Lune;36.8427;36.8427;18.4;3091;0.0839033659066232;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABEL D;AA376716S864543;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;86.454329;86.454329;86 ° 27 '  Est;-37.671636;37 ° 40 '  Sud;Zone des librations; Sud-Est;Limbe Sud-Est de la Lune;27.8972;27.8972;13.9;2843;0.101899641577061;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABEL E;AA375354S844354;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;84.435411;84.435411;84 ° 26 '  Est;-37.535443;37 ° 32 '  Sud;Zone des librations; Sud-Est;Limbe Sud-Est de la Lune;13.998;13.998;7;2817;0.201214285714286;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABEL J;AA362027S798713;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;79.87135;79.87135;79 ° 52 '  Est;-36.202727;36 ° 12 '  Sud;Face visible; Sud-Est;Limbe Sud-Est de la Lune;18.7579;18.7579;9.3;2523;0.134488272921109;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABEL K;AA346915S774576;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;77.457635;77.457635;77 ° 27 '  Est;-34.691545;34 ° 41 '  Sud;Face visible; Sud-Est;Limbe Sud-Est de la Lune;9.94431;9.94431;4.9;1993;0.200503018108652;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABEL L;AA345525S823945;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);PC;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;82.394591;82.394591;82 ° 24 '  Est;-34.552536;34 ° 33 '  Sud;Zone des librations; Sud-Est;Limbe Sud-Est de la Lune;54.1297;54.1297;27;3471;0.0641234066137078;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABEL M;AA323763S835217;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);W&B09;Pas de Détails;Niels Henrik Abel;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Norvège;norvégien;19;19 ème siècle;Ile de Finnoy;1802;Arendal;1829;Spécialiste de la théorie des intégrales elliptiques et travaux sur les intégrales dites abéliennes.;83.521793;83.521793;83 ° 31 '  Est;-32.376317;32 ° 23 '  Sud;Zone des librations; Sud-Est;Limbe Sud-Est de la Lune;91.0059;91.0059;45.5;4058;0.0445885067574992;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABENEZRA A;AA227915S104422;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;10.442277;10.442277;10 ° 27 '  Est;-22.791538;22 ° 47 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;22.1887;22.1887;11;2653;0.119558359621451;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABENEZRA B;AA208177S100624;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;10.062467;10.062467;10 ° 4 '  Est;-20.817777;20 ° 49 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;13.7665;13.7665;6.8;2770;0.201161946259985;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABENEZRA C;AA213666S110906;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;11.090606;11.090606;11 ° 5 '  Est;-21.366642;21 ° 22 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;43.6924;43.6924;21.8;3254;0.0744792858777752;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABENEZRA D;AA217586S96488;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;9.648878;9.648878;9 ° 39 '  Est;-21.758681;21 ° 46 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;7.25231;7.25231;3.6;1449;0.199862068965517;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABENEZRA E;AA214636S94044;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;9.404443;9.404443;9 ° 24 '  Est;-21.463642;21 ° 28 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;14.1057;14.1057;7;2839;0.201204819277108;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABENEZRA F;AA215800S103364;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;10.336472;10.336472;10 ° 20 '  Est;-21.580042;21 ° 35 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;6.30466;6.30466;3.1;1257;0.19952380952381;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABENEZRA G;AA205326S110016;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Eratosthénien ou Copernicien (De -3.2 milliards d'années au présent) ?;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;11.001643;11.001643;11 ° 0 '  Est;-20.532654;20 ° 32 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;4.92428;4.92428;2.4;979;0.198983739837398;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;1;Peu d'intérêt ou formation difficile;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABENEZRA H;AA210864S127110;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Eratosthénien ou Copernicien (De -3.2 milliards d'années au présent) ?;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;12.71103;12.71103;12 ° 43 '  Est;-21.086497;21 ° 5 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;4.72432;4.72432;2.3;939;0.198940677966102;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;1;Peu d'intérêt ou formation difficile;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;100;Télescope 100 mm;Télescope 200 mm
ABENEZRA J;AA199173S106862;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Eratosthénien ou Copernicien (De -3.2 milliards d'années au présent) ?;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;10.686296;10.686296;10 ° 41 '  Est;-19.917339;19 ° 55 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;4.25785;4.25785;2.1;847;0.198826291079812;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;1;Peu d'intérêt ou formation difficile;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABENEZRA P;AA200161S98496;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Philosophe et astronome;Espagne;espagnol;12;12 ème siècle;?;1092;?;1167;Penseur du judaisme. Commentaires sur le Pentateuque. Auteur de traités de mathématiques d'astronomie et d'astrologie.;9.849644;9.849644;9 ° 51 '  Est;-20.016179;20 ° 1 '  Sud;Face visible; Sud-Est;Région à l'Ouest du cratère Catharina;39.2686;39.2686;19.6;3151;0.0802393684746626;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABUL WAFA A;AA13971N1168593;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Iran;iranien;10;10 ème siècle;Buzadjan;940;Bagdad;997;"Prince de la dynastie des Ayyübides. Auteur de ""l'Histoire"" qui continue l'oeuvre de Ibn al-Athir.";116.859355;116.859355;116 ° 52 '  Est;1.39713;1 ° 24 '  Nord;Face cachée; Nord-Est;Non définie;14.9789;14.9789;7.4;3016;0.201335113484646;Formation circulaire isolée en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ABUL WAFA Q;AA1436N1158836;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Abu al-Wafa al-Buzadjani;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Mathématicien;Iran;iranien;10;10 ème siècle;Buzadjan;940;Bagdad;997;"Prince de la dynastie des Ayyübides. Auteur de ""l'Histoire"" qui continue l'oeuvre de Ibn al-Athir.";115.883659;115.883659;115 ° 53 '  Est;0.143679;0 ° 9 '  Nord;Face cachée; Nord-Est;Non définie;31.0363;31.0363;15.5;2936;0.0945876288659794;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ABULFEDA A;AA164302S107533;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Isma'il Abu al-Fida;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Historien et géographe;Arabie;arabe;14;14 ème siècle;Damas;1273;Hamah;1331;Auteur d'un traité d'arithmétique et d'une méthode précise de calcul des sinus.. ;10.753326;10.753326;10 ° 45 '  Est;-16.430251;16 ° 26 '  Sud;Face visible; Sud-Est;Région à l'Est du cratère Ptolemaeus;13.2578;13.2578;6.6;2667;0.201131221719457;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABULFEDA B;AA145071S163704;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Isma'il Abu al-Fida;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Historien et géographe;Arabie;arabe;14;14 ème siècle;Damas;1273;Hamah;1331;Auteur d'un traité d'arithmétique et d'une méthode précise de calcul des sinus.. ;16.370479;16.370479;16 ° 22 '  Est;-14.507185;14 ° 30 '  Sud;Face visible; Sud-Est;Région à l'Est du cratère Ptolemaeus;15.4917;15.4917;7.7;2381;0.153712072304713;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABULFEDA BA;AA146917S167958;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Isma'il Abu al-Fida;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Historien et géographe;Arabie;arabe;14;14 ème siècle;Damas;1273;Hamah;1331;"Prince de la dynastie des Ayyübides. Auteur de ""l'Histoire"" qui continue l'oeuvre de Ibn al-Athir.";16.795852;16.795852;16 ° 48 '  Est;-14.691725;14 ° 42 '  Sud;Face visible; Sud-Est;Région à l'Est du cratère Ptolemaeus;13.9878;13.9878;6.9;2815;0.201215153681201;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABULFEDA C;AA127929S108289;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Isma'il Abu al-Fida;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Historien et géographe;Arabie;arabe;14;14 ème siècle;Damas;1273;Hamah;1331;"Prince de la dynastie des Ayyübides. Auteur de ""l'Histoire"" qui continue l'oeuvre de Ibn al-Athir.";10.828978;10.828978;10 ° 50 '  Est;-12.792966;12 ° 48 '  Sud;Face visible; Sud-Est;Région à l'Est du cratère Ptolemaeus;16.4257;16.4257;8.2;2424;0.147534996956786;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ABULFEDA D;AA132474S94612;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Isma'il Abu al-Fida;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Historien et géographe;Arabie;arabe;14;14 ème siècle;Damas;1273;Hamah;1331;"Prince de la dynastie des Ayyübides. Auteur de ""l'Histoire"" qui continue l'oeuvre de Ibn al-Athir.";9.46122;9.46122;9 ° 28 '  Est;-13.247421;13 ° 15 '  Sud;Face visible; Sud-Est;Région à l'Est du cratère Ptolemaeus;19.6813;19.6813;9.8;2559;0.130030487804878;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
ABULFEDA E;AA167613S101361;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Isma'il Abu al-Fida;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Historien et géographe;Arabie;arabe;14;14 ème siècle;Damas;1273;Hamah;1331;"Prince de la dynastie des Ayyübides. Auteur de ""l'Histoire"" qui continue l'oeuvre de Ibn al-Athir.";10.136151;10.136151;10 ° 8 '  Est;-16.761312;16 ° 46 '  Sud;Face visible; Sud-Est;Région à l'Est du cratère Ptolemaeus;5.55333;5.55333;2.7;1106;0.199279279279279;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
